0.00248265 0.677661
-0.0335595 0.716721
-0.123835 0.681226
-0.147083 0.779699
-0.133487 0.577049
-0.177744 0.864173
-0.140313 0.478434
-0.209593 0.955666
-0.276145 0.542586
-0.322103 0.708808
