0.00569254 0.688647
-0.0366325 0.715382
-0.123733 0.681302
-0.147155 0.779813
-0.133449 0.577053
-0.177788 0.864213
-0.1403 0.478421
-0.209624 0.955689
-0.276145 0.542586
-0.322103 0.708808
